video_id,movie_or_real,person_id,action
FXv9AZl3fw4_399,r,1,12
FXv9AZl3fw4_400,r,1,12
FXv9AZl3fw4_400,r,1,79
FXv9AZl3fw4_401,r,1,12
FXv9AZl3fw4_401,r,1,17
FXv9AZl3fw4_401,r,1,79
FXv9AZl3fw4_402,r,1,12
FXv9AZl3fw4_402,r,1,17
FXv9AZl3fw4_413,r,1,43
FXv9AZl3fw4_416,r,1,3
FXv9AZl3fw4_417,r,1,79
FXv9AZl3fw4_417,r,1,17
FXv9AZl3fw4_418,r,1,14
FXv9AZl3fw4_418,r,1,69
FXv9AZl3fw4_419,r,1,14
FXv9AZl3fw4_419,r,1,80
FXv9AZl3fw4_420,r,1,14
FXv9AZl3fw4_420,r,1,17
FXv9AZl3fw4_420,r,1,79
FXv9AZl3fw4_420,r,1,69
FXv9AZl3fw4_430,r,1,14
FXv9AZl3fw4_431,r,1,14
FXv9AZl3fw4_431,r,1,17
FXv9AZl3fw4_431,r,2,12
FXv9AZl3fw4_431,r,2,17
FXv9AZl3fw4_431,r,2,69
FXv9AZl3fw4_432,r,2,14
FXv9AZl3fw4_432,r,2,17
FXv9AZl3fw4_433,r,1,14
FXv9AZl3fw4_433,r,1,17
FXv9AZl3fw4_434,r,1,12
FXv9AZl3fw4_434,r,1,17
FXv9AZl3fw4_434,r,1,79
FXv9AZl3fw4_435,r,1,12
FXv9AZl3fw4_435,r,1,17
FXv9AZl3fw4_435,r,1,79
FXv9AZl3fw4_436,r,1,12
FXv9AZl3fw4_436,r,1,17
FXv9AZl3fw4_436,r,1,79
FXv9AZl3fw4_437,r,1,12
FXv9AZl3fw4_437,r,1,17
FXv9AZl3fw4_437,r,1,79
FXv9AZl3fw4_438,r,1,14
FXv9AZl3fw4_438,r,1,17
FXv9AZl3fw4_438,r,1,79
FXv9AZl3fw4_439,r,1,12
FXv9AZl3fw4_439,r,1,17
FXv9AZl3fw4_439,r,1,79
FXv9AZl3fw4_440,r,1,14
FXv9AZl3fw4_440,r,1,59
FXv9AZl3fw4_448,r,1,12
FXv9AZl3fw4_448,r,1,17
FXv9AZl3fw4_448,r,1,79
FXv9AZl3fw4_449,r,1,12
FXv9AZl3fw4_449,r,1,17
FXv9AZl3fw4_449,r,1,79
FXv9AZl3fw4_450,r,1,12
FXv9AZl3fw4_450,r,1,17
FXv9AZl3fw4_450,r,1,79
FXv9AZl3fw4_451,r,1,12
FXv9AZl3fw4_451,r,1,79
FXv9AZl3fw4_452,r,1,12
FXv9AZl3fw4_452,r,1,79
FXv9AZl3fw4_453,r,1,12
FXv9AZl3fw4_453,r,1,79
FXv9AZl3fw4_454,r,1,12
FXv9AZl3fw4_454,r,1,17
FXv9AZl3fw4_454,r,1,79
FXv9AZl3fw4_455,r,1,12
FXv9AZl3fw4_455,r,1,17
FXv9AZl3fw4_455,r,1,79
FXv9AZl3fw4_456,r,1,12
FXv9AZl3fw4_456,r,1,17
FXv9AZl3fw4_456,r,1,79
FXv9AZl3fw4_457,r,1,12
FXv9AZl3fw4_457,r,1,17
FXv9AZl3fw4_457,r,1,79
FXv9AZl3fw4_458,r,1,12
FXv9AZl3fw4_458,r,1,17
FXv9AZl3fw4_458,r,1,79
FXv9AZl3fw4_459,r,1,12
FXv9AZl3fw4_459,r,1,17
FXv9AZl3fw4_459,r,1,79
FXv9AZl3fw4_460,r,1,12
FXv9AZl3fw4_460,r,1,17
FXv9AZl3fw4_460,r,1,79
FXv9AZl3fw4_461,r,1,12
FXv9AZl3fw4_461,r,1,17
FXv9AZl3fw4_461,r,1,79
FXv9AZl3fw4_462,r,1,12
FXv9AZl3fw4_462,r,1,17
FXv9AZl3fw4_462,r,1,79
FXv9AZl3fw4_463,r,1,12
FXv9AZl3fw4_463,r,1,79
FXv9AZl3fw4_464,r,1,12
FXv9AZl3fw4_464,r,1,17
FXv9AZl3fw4_464,r,1,79
FXv9AZl3fw4_465,r,1,12
FXv9AZl3fw4_465,r,1,17
FXv9AZl3fw4_465,r,1,79
FXv9AZl3fw4_466,r,1,12
FXv9AZl3fw4_466,r,1,17
FXv9AZl3fw4_466,r,1,79
FXv9AZl3fw4_467,r,1,14
FXv9AZl3fw4_467,r,1,17
FXv9AZl3fw4_467,r,1,79
FXv9AZl3fw4_468,r,1,12
FXv9AZl3fw4_468,r,1,17
FXv9AZl3fw4_468,r,1,79
FXv9AZl3fw4_468,r,1,43
FXv9AZl3fw4_469,r,1,12
FXv9AZl3fw4_469,r,1,17
FXv9AZl3fw4_469,r,1,79
FXv9AZl3fw4_470,r,1,12
FXv9AZl3fw4_470,r,1,17
FXv9AZl3fw4_470,r,1,79
FXv9AZl3fw4_471,r,1,12
FXv9AZl3fw4_471,r,1,17
FXv9AZl3fw4_471,r,1,79
FXv9AZl3fw4_471,r,1,43
FXv9AZl3fw4_472,r,1,12
FXv9AZl3fw4_472,r,1,17
FXv9AZl3fw4_472,r,1,79
FXv9AZl3fw4_473,r,1,12
FXv9AZl3fw4_473,r,1,17
FXv9AZl3fw4_474,r,1,12
FXv9AZl3fw4_474,r,1,17
FXv9AZl3fw4_474,r,1,79
FXv9AZl3fw4_477,r,1,12
FXv9AZl3fw4_477,r,1,79
FXv9AZl3fw4_478,r,1,79
FXv9AZl3fw4_479,r,1,79
FXv9AZl3fw4_480,r,1,79
FXv9AZl3fw4_480,r,1,69
FXv9AZl3fw4_481,r,1,12
FXv9AZl3fw4_481,r,1,79
FXv9AZl3fw4_485,r,1,12
FXv9AZl3fw4_485,r,1,17
FXv9AZl3fw4_487,r,1,79
FXv9AZl3fw4_488,r,1,79
FXv9AZl3fw4_490,r,1,14
FXv9AZl3fw4_491,r,1,14
FXv9AZl3fw4_492,r,1,12
FXv9AZl3fw4_492,r,1,80
FXv9AZl3fw4_493,r,1,12
FXv9AZl3fw4_493,r,1,80
FXv9AZl3fw4_494,r,1,12
FXv9AZl3fw4_494,r,1,80
FXv9AZl3fw4_495,r,1,12
FXv9AZl3fw4_495,r,1,80
FXv9AZl3fw4_496,r,1,14
FXv9AZl3fw4_496,r,1,80
FXv9AZl3fw4_497,r,1,12
FXv9AZl3fw4_497,r,1,80
FXv9AZl3fw4_498,r,1,12
FXv9AZl3fw4_498,r,1,80
FXv9AZl3fw4_502,r,1,3
FXv9AZl3fw4_502,r,1,17
FXv9AZl3fw4_502,r,1,79
FXv9AZl3fw4_538,r,1,12
FXv9AZl3fw4_538,r,1,17
FXv9AZl3fw4_538,r,1,79
FXv9AZl3fw4_550,r,1,12
FXv9AZl3fw4_550,r,1,17
FXv9AZl3fw4_550,r,1,79
FXv9AZl3fw4_558,r,1,12
FXv9AZl3fw4_558,r,1,17
FXv9AZl3fw4_558,r,1,79
FXv9AZl3fw4_559,r,1,79
FXv9AZl3fw4_560,r,1,12
FXv9AZl3fw4_560,r,1,79
FXv9AZl3fw4_561,r,1,12
FXv9AZl3fw4_561,r,1,17
FXv9AZl3fw4_561,r,1,79
FXv9AZl3fw4_562,r,1,17
FXv9AZl3fw4_562,r,1,79
FXv9AZl3fw4_563,r,1,79
FXv9AZl3fw4_566,r,1,12
FXv9AZl3fw4_566,r,1,17
FXv9AZl3fw4_566,r,1,79
G8gZRWJ4jSo_041,r,1,6
G8gZRWJ4jSo_041,r,2,12
G8gZRWJ4jSo_041,r,3,12
G8gZRWJ4jSo_065,r,1,12
G8gZRWJ4jSo_065,r,1,17
G8gZRWJ4jSo_065,r,1,66
G8gZRWJ4jSo_065,r,2,12
G8gZRWJ4jSo_065,r,2,17
G8gZRWJ4jSo_065,r,2,66
G8gZRWJ4jSo_065,r,3,12
G8gZRWJ4jSo_066,r,1,12
G8gZRWJ4jSo_066,r,1,17
G8gZRWJ4jSo_066,r,1,66
G8gZRWJ4jSo_066,r,2,12
G8gZRWJ4jSo_066,r,2,17
G8gZRWJ4jSo_066,r,2,66
G8gZRWJ4jSo_066,r,3,12
IMoomWmIkww_000,r,1,12
IMoomWmIkww_000,r,2,12
IMoomWmIkww_000,r,2,56
IMoomWmIkww_000,r,2,17
IMoomWmIkww_000,r,3,12
IMoomWmIkww_000,r,3,79
IMoomWmIkww_002,r,1,12
IMoomWmIkww_002,r,1,69
IMoomWmIkww_002,r,2,12
IMoomWmIkww_002,r,2,79
IMoomWmIkww_009,r,1,14
IMoomWmIkww_009,r,1,59
IMoomWmIkww_009,r,1,79
IMoomWmIkww_010,r,1,14
IMoomWmIkww_010,r,1,59
IMoomWmIkww_010,r,1,79
IMoomWmIkww_011,r,1,14
IMoomWmIkww_011,r,1,59
IMoomWmIkww_011,r,1,79
IMoomWmIkww_012,r,1,14
IMoomWmIkww_012,r,1,59
IMoomWmIkww_012,r,1,79
IMoomWmIkww_015,r,1,79
IMoomWmIkww_015,r,1,12
IMoomWmIkww_015,r,3,12
IMoomWmIkww_016,r,1,12
IMoomWmIkww_016,r,2,12
IMoomWmIkww_016,r,2,69
IMoomWmIkww_016,r,2,79
IMoomWmIkww_017,r,1,12
IMoomWmIkww_017,r,1,79
IMoomWmIkww_018,r,1,12
IMoomWmIkww_018,r,1,79
IMoomWmIkww_019,r,1,12
IMoomWmIkww_019,r,1,79
IMoomWmIkww_019,r,1,43
IMoomWmIkww_020,r,1,12
IMoomWmIkww_020,r,1,79
IMoomWmIkww_020,r,1,43
IMoomWmIkww_021,r,1,43
IMoomWmIkww_022,r,1,12
IMoomWmIkww_022,r,1,17
IMoomWmIkww_022,r,1,79
IMoomWmIkww_022,r,1,43
IMoomWmIkww_023,r,1,12
IMoomWmIkww_023,r,1,43
IMoomWmIkww_023,r,2,12
IMoomWmIkww_023,r,2,17
IMoomWmIkww_024,r,1,12
IMoomWmIkww_024,r,1,17
IMoomWmIkww_025,r,1,12
IMoomWmIkww_025,r,1,17
IMoomWmIkww_026,r,1,12
IMoomWmIkww_026,r,1,17
IMoomWmIkww_026,r,1,59
IMoomWmIkww_027,r,1,12
IMoomWmIkww_028,r,1,12
IMoomWmIkww_028,r,1,36
IMoomWmIkww_029,r,1,12
IMoomWmIkww_029,r,1,17
IMoomWmIkww_029,r,1,27
IMoomWmIkww_031,r,1,12
IMoomWmIkww_031,r,1,79
IMoomWmIkww_032,r,1,12
IMoomWmIkww_032,r,1,79
IMoomWmIkww_033,r,1,12
IMoomWmIkww_033,r,1,79
IMoomWmIkww_035,r,1,14
IMoomWmIkww_035,r,1,59
IMoomWmIkww_037,r,1,12
IMoomWmIkww_037,r,1,17
IMoomWmIkww_037,r,1,79
IMoomWmIkww_037,r,1,43
IMoomWmIkww_038,r,1,12
IMoomWmIkww_038,r,1,17
IMoomWmIkww_038,r,1,79
IMoomWmIkww_039,r,1,12
IMoomWmIkww_039,r,1,17
IMoomWmIkww_039,r,1,79
IMoomWmIkww_039,r,1,43
IMoomWmIkww_040,r,1,12
IMoomWmIkww_040,r,1,17
IMoomWmIkww_040,r,1,79
IMoomWmIkww_041,r,1,12
IMoomWmIkww_041,r,1,43
IMoomWmIkww_041,r,1,79
IMoomWmIkww_045,r,1,12
IMoomWmIkww_045,r,1,79
IMoomWmIkww_046,r,1,14
IMoomWmIkww_047,r,1,14
IMoomWmIkww_047,r,1,59
IMoomWmIkww_047,r,1,30
IMoomWmIkww_047,r,2,14
IMoomWmIkww_047,r,2,30
IMoomWmIkww_047,r,3,69
IMoomWmIkww_048,r,1,12
IMoomWmIkww_048,r,1,79
IMoomWmIkww_049,r,1,12
IMoomWmIkww_049,r,1,79
IMoomWmIkww_050,r,1,12
IMoomWmIkww_050,r,1,79
IMoomWmIkww_051,r,1,12
IMoomWmIkww_051,r,1,79
IMoomWmIkww_052,r,1,12
IMoomWmIkww_052,r,1,79
IMoomWmIkww_053,r,1,12
IMoomWmIkww_053,r,1,79
IMoomWmIkww_054,r,1,12
IMoomWmIkww_054,r,1,79
IMoomWmIkww_056,r,1,12
IMoomWmIkww_056,r,1,79
IMoomWmIkww_057,r,1,12
IMoomWmIkww_057,r,1,79
IMoomWmIkww_058,r,1,12
IMoomWmIkww_058,r,1,79
IMoomWmIkww_059,r,1,12
IMoomWmIkww_059,r,1,79
IMoomWmIkww_060,r,1,12
IMoomWmIkww_060,r,1,79
IMoomWmIkww_060,r,1,43
IMoomWmIkww_066,r,1,12
IMoomWmIkww_066,r,1,79
IMoomWmIkww_067,r,1,12
IMoomWmIkww_067,r,1,79
IMoomWmIkww_068,r,1,12
IMoomWmIkww_068,r,1,79
IMoomWmIkww_068,r,1,43
IMoomWmIkww_079,r,1,12
IMoomWmIkww_079,r,1,79
IMoomWmIkww_081,r,1,12
IMoomWmIkww_081,r,1,79
IMoomWmIkww_081,r,1,69
IMoomWmIkww_092,r,1,12
IMoomWmIkww_092,r,1,79
IMoomWmIkww_093,r,1,12
IMoomWmIkww_093,r,1,79
IMoomWmIkww_094,r,1,12
IMoomWmIkww_094,r,1,79
IMoomWmIkww_094,r,1,43
IMoomWmIkww_095,r,2,12
IMoomWmIkww_095,r,2,43
IMoomWmIkww_095,r,2,79
IMoomWmIkww_095,r,1,8
IMoomWmIkww_096,r,1,12
IMoomWmIkww_096,r,1,43
IMoomWmIkww_096,r,1,79
IMoomWmIkww_096,r,2,6
IMoomWmIkww_096,r,2,17
IMoomWmIkww_098,r,1,79
IMoomWmIkww_098,r,2,8
IMoomWmIkww_098,r,2,17
IMoomWmIkww_099,r,1,11
IMoomWmIkww_099,r,1,17
IMoomWmIkww_100,r,1,17
IMoomWmIkww_100,r,1,8
IMoomWmIkww_100,r,2,12
IMoomWmIkww_100,r,2,79
IMoomWmIkww_101,r,1,12
IMoomWmIkww_101,r,1,79
IMoomWmIkww_102,r,1,12
IMoomWmIkww_102,r,1,79
IMoomWmIkww_102,r,2,8
IMoomWmIkww_103,r,1,12
IMoomWmIkww_103,r,1,36
IMoomWmIkww_103,r,1,79
IMoomWmIkww_104,r,1,12
IMoomWmIkww_104,r,1,17
IMoomWmIkww_104,r,1,79
IMoomWmIkww_104,r,1,43
IMoomWmIkww_105,r,1,12
IMoomWmIkww_105,r,1,17
IMoomWmIkww_105,r,1,79
IMoomWmIkww_106,r,1,12
IMoomWmIkww_106,r,1,17
IMoomWmIkww_106,r,1,79
IMoomWmIkww_107,r,1,12
IMoomWmIkww_107,r,1,79
IMoomWmIkww_108,r,1,12
IMoomWmIkww_108,r,1,79
IMoomWmIkww_109,r,1,12
IMoomWmIkww_109,r,1,79
IMoomWmIkww_110,r,1,12
IMoomWmIkww_110,r,1,79
IMoomWmIkww_111,r,1,12
IMoomWmIkww_111,r,1,79
IMoomWmIkww_112,r,1,12
IMoomWmIkww_112,r,1,79
IMoomWmIkww_113,r,1,12
IMoomWmIkww_113,r,1,79
IMoomWmIkww_114,r,1,12
IMoomWmIkww_114,r,1,79
IMoomWmIkww_115,r,1,12
IMoomWmIkww_115,r,1,79
IMoomWmIkww_116,r,1,12
IMoomWmIkww_116,r,1,79
IMoomWmIkww_117,r,1,12
IMoomWmIkww_117,r,1,79
IMoomWmIkww_118,r,1,12
IMoomWmIkww_118,r,1,79
IMoomWmIkww_119,r,1,12
IMoomWmIkww_119,r,1,79
IMoomWmIkww_120,r,1,12
IMoomWmIkww_120,r,1,79
IMoomWmIkww_121,r,1,12
IMoomWmIkww_121,r,1,79
IMoomWmIkww_122,r,1,12
IMoomWmIkww_122,r,1,79
IMoomWmIkww_123,r,1,12
IMoomWmIkww_123,r,1,79
IMoomWmIkww_124,r,1,12
IMoomWmIkww_124,r,1,79
IMoomWmIkww_125,r,1,12
IMoomWmIkww_125,r,1,79
IMoomWmIkww_126,r,1,12
IMoomWmIkww_126,r,1,79
IMoomWmIkww_127,r,1,12
IMoomWmIkww_127,r,1,79
IMoomWmIkww_129,r,1,12
IMoomWmIkww_129,r,1,79
IMoomWmIkww_129,r,1,69
IMoomWmIkww_129,r,2,12
IMoomWmIkww_129,r,2,69
IMoomWmIkww_129,r,2,12
IMoomWmIkww_129,r,3,69
JUUvlnnVMSQ_002,r,1,12
JUUvlnnVMSQ_002,r,1,17
JUUvlnnVMSQ_003,r,1,12
JUUvlnnVMSQ_003,r,1,17
JUUvlnnVMSQ_003,r,1,69
JUUvlnnVMSQ_004,r,1,12
JUUvlnnVMSQ_004,r,1,17
JUUvlnnVMSQ_005,r,1,12
JUUvlnnVMSQ_005,r,1,17
JUUvlnnVMSQ_006,r,1,12
JUUvlnnVMSQ_006,r,1,17
JUUvlnnVMSQ_006,r,1,79
JUUvlnnVMSQ_006,r,1,36
JUUvlnnVMSQ_007,r,1,12
JUUvlnnVMSQ_007,r,1,17
JUUvlnnVMSQ_007,r,1,79
JUUvlnnVMSQ_007,r,1,36
JUUvlnnVMSQ_008,r,1,12
JUUvlnnVMSQ_008,r,1,17
JUUvlnnVMSQ_008,r,1,79
JUUvlnnVMSQ_009,r,1,12
JUUvlnnVMSQ_009,r,1,17
JUUvlnnVMSQ_009,r,1,79
JUUvlnnVMSQ_010,r,1,12
JUUvlnnVMSQ_010,r,1,17
JUUvlnnVMSQ_010,r,1,79
JUUvlnnVMSQ_011,r,1,12
JUUvlnnVMSQ_011,r,1,17
JUUvlnnVMSQ_011,r,1,79
JUUvlnnVMSQ_012,r,1,12
JUUvlnnVMSQ_012,r,1,17
JUUvlnnVMSQ_013,r,1,12
JUUvlnnVMSQ_013,r,1,17
JUUvlnnVMSQ_014,r,1,12
JUUvlnnVMSQ_014,r,1,17
JUUvlnnVMSQ_014,r,1,79
JUUvlnnVMSQ_015,r,1,12
JUUvlnnVMSQ_015,r,1,17
JUUvlnnVMSQ_015,r,1,36
JUUvlnnVMSQ_016,r,1,12
JUUvlnnVMSQ_016,r,1,17
JUUvlnnVMSQ_016,r,1,79
JUUvlnnVMSQ_017,r,1,12
JUUvlnnVMSQ_017,r,1,17
JUUvlnnVMSQ_017,r,1,79
JUUvlnnVMSQ_018,r,1,12
JUUvlnnVMSQ_018,r,1,47
JUUvlnnVMSQ_019,r,1,12
JUUvlnnVMSQ_019,r,1,79
JUUvlnnVMSQ_021,r,1,12
JUUvlnnVMSQ_021,r,1,17
JUUvlnnVMSQ_021,r,1,36
JUUvlnnVMSQ_022,r,1,12
JUUvlnnVMSQ_022,r,1,17
JUUvlnnVMSQ_022,r,1,79
JUUvlnnVMSQ_022,r,1,36
JUUvlnnVMSQ_023,r,1,12
JUUvlnnVMSQ_023,r,1,17
JUUvlnnVMSQ_023,r,1,79
JUUvlnnVMSQ_024,r,1,12
JUUvlnnVMSQ_024,r,1,17
JUUvlnnVMSQ_024,r,1,79
JUUvlnnVMSQ_026,r,1,12
JUUvlnnVMSQ_026,r,1,17
JUUvlnnVMSQ_026,r,1,79
JUUvlnnVMSQ_026,r,1,59
JUUvlnnVMSQ_027,r,1,12
JUUvlnnVMSQ_027,r,1,17
JUUvlnnVMSQ_027,r,1,79
JUUvlnnVMSQ_028,r,1,12
JUUvlnnVMSQ_028,r,1,17
JUUvlnnVMSQ_028,r,1,79
JUUvlnnVMSQ_029,r,1,12
JUUvlnnVMSQ_029,r,1,17
JUUvlnnVMSQ_029,r,1,79
JUUvlnnVMSQ_030,r,1,12
JUUvlnnVMSQ_030,r,1,17
JUUvlnnVMSQ_030,r,1,79
JUUvlnnVMSQ_031,r,1,12
JUUvlnnVMSQ_031,r,1,17
JUUvlnnVMSQ_031,r,1,79
JUUvlnnVMSQ_032,r,1,12
JUUvlnnVMSQ_032,r,1,17
JUUvlnnVMSQ_032,r,1,79
KKEDMgFyTmc_000,r,1,17
KKEDMgFyTmc_000,r,1,27
KKEDMgFyTmc_001,r,1,17
KKEDMgFyTmc_001,r,1,27
KKEDMgFyTmc_003,r,1,17
KKEDMgFyTmc_003,r,1,27
KKEDMgFyTmc_007,r,1,17
KKEDMgFyTmc_007,r,1,27
KKEDMgFyTmc_009,r,1,17
KKEDMgFyTmc_011,r,1,80
KKEDMgFyTmc_011,r,2,17
KKEDMgFyTmc_013,r,1,17
KKEDMgFyTmc_013,r,1,27
KKEDMgFyTmc_016,r,1,27
KKEDMgFyTmc_016,r,2,17
KKEDMgFyTmc_017,r,1,47
KKEDMgFyTmc_017,r,1,61
KKEDMgFyTmc_018,r,1,27
KKEDMgFyTmc_023,r,1,12
KKEDMgFyTmc_023,r,1,59
KKEDMgFyTmc_023,r,2,14
KKEDMgFyTmc_024,r,1,59
KKEDMgFyTmc_024,r,2,61
KKEDMgFyTmc_025,r,1,61
KKEDMgFyTmc_025,r,2,59
KKEDMgFyTmc_028,r,1,27
L9xdiDOeXvE_002,r,1,12
L9xdiDOeXvE_002,r,1,17
L9xdiDOeXvE_002,r,1,79
L9xdiDOeXvE_003,r,1,12
L9xdiDOeXvE_003,r,1,17
L9xdiDOeXvE_003,r,1,79
L9xdiDOeXvE_003,r,1,36
L9xdiDOeXvE_004,r,1,12
L9xdiDOeXvE_004,r,1,17
L9xdiDOeXvE_004,r,1,79
L9xdiDOeXvE_004,r,1,36
L9xdiDOeXvE_005,r,1,12
L9xdiDOeXvE_005,r,1,17
L9xdiDOeXvE_005,r,1,79
L9xdiDOeXvE_005,r,1,47
L9xdiDOeXvE_006,r,1,12
L9xdiDOeXvE_006,r,1,17
L9xdiDOeXvE_006,r,1,79
L9xdiDOeXvE_007,r,1,12
L9xdiDOeXvE_007,r,1,17
L9xdiDOeXvE_007,r,1,79
L9xdiDOeXvE_009,r,1,12
L9xdiDOeXvE_009,r,1,17
L9xdiDOeXvE_009,r,1,79
L9xdiDOeXvE_009,r,1,43
L9xdiDOeXvE_010,r,1,12
L9xdiDOeXvE_010,r,1,17
L9xdiDOeXvE_010,r,1,79
L9xdiDOeXvE_010,r,1,59
L9xdiDOeXvE_012,r,1,12
L9xdiDOeXvE_012,r,1,17
L9xdiDOeXvE_012,r,1,79
L9xdiDOeXvE_012,r,1,46
L9xdiDOeXvE_013,r,1,12
L9xdiDOeXvE_013,r,1,17
L9xdiDOeXvE_013,r,1,79
L9xdiDOeXvE_014,r,1,12
L9xdiDOeXvE_014,r,1,17
L9xdiDOeXvE_014,r,1,79
L9xdiDOeXvE_015,r,1,12
L9xdiDOeXvE_015,r,1,17
L9xdiDOeXvE_015,r,1,79
L9xdiDOeXvE_016,r,1,12
L9xdiDOeXvE_016,r,1,17
L9xdiDOeXvE_016,r,1,79
L9xdiDOeXvE_017,r,1,12
L9xdiDOeXvE_017,r,1,17
L9xdiDOeXvE_017,r,1,79
L9xdiDOeXvE_018,r,1,12
L9xdiDOeXvE_018,r,1,17
L9xdiDOeXvE_018,r,1,79
L9xdiDOeXvE_019,r,1,12
L9xdiDOeXvE_019,r,1,17
L9xdiDOeXvE_019,r,1,79
L9xdiDOeXvE_019,r,1,27
L9xdiDOeXvE_021,r,1,12
L9xdiDOeXvE_021,r,1,17
L9xdiDOeXvE_021,r,1,79
L9xdiDOeXvE_023,r,1,12
L9xdiDOeXvE_023,r,1,17
L9xdiDOeXvE_023,r,1,79
L9xdiDOeXvE_024,r,1,12
L9xdiDOeXvE_024,r,1,17
L9xdiDOeXvE_024,r,1,79
L9xdiDOeXvE_025,r,1,12
L9xdiDOeXvE_025,r,1,17
L9xdiDOeXvE_025,r,1,79
L9xdiDOeXvE_026,r,1,17
L9xdiDOeXvE_026,r,1,79
L9xdiDOeXvE_027,r,1,79
L9xdiDOeXvE_028,r,1,27
L9xdiDOeXvE_028,r,1,17
L9xdiDOeXvE_029,r,1,17
L9xdiDOeXvE_029,r,1,27
L9xdiDOeXvE_030,r,1,79
L9xdiDOeXvE_031,r,1,79
L9xdiDOeXvE_032,r,1,79
L9xdiDOeXvE_032,r,1,61
L9xdiDOeXvE_036,r,1,12
L9xdiDOeXvE_036,r,1,79
L9xdiDOeXvE_037,r,1,12
L9xdiDOeXvE_037,r,1,17
L9xdiDOeXvE_037,r,1,79
L9xdiDOeXvE_038,r,1,12
L9xdiDOeXvE_038,r,1,17
L9xdiDOeXvE_038,r,1,79
L9xdiDOeXvE_039,r,1,12
L9xdiDOeXvE_039,r,1,17
L9xdiDOeXvE_039,r,1,79
L9xdiDOeXvE_040,r,1,12
L9xdiDOeXvE_040,r,1,17
L9xdiDOeXvE_040,r,1,79
L9xdiDOeXvE_041,r,1,12
L9xdiDOeXvE_041,r,1,79
P36xhtpw0Lg_002,r,1,79
P36xhtpw0Lg_003,r,1,79
P36xhtpw0Lg_004,r,1,79
P36xhtpw0Lg_005,r,1,17
P36xhtpw0Lg_005,r,1,79
P36xhtpw0Lg_007,r,1,17
P36xhtpw0Lg_007,r,1,79
P36xhtpw0Lg_008,r,1,17
P36xhtpw0Lg_009,r,1,17
P36xhtpw0Lg_010,r,1,17
P36xhtpw0Lg_011,r,1,17
P36xhtpw0Lg_011,r,1,79
P36xhtpw0Lg_012,r,1,79
P36xhtpw0Lg_013,r,1,79
P36xhtpw0Lg_014,r,1,17
P36xhtpw0Lg_014,r,1,79
P36xhtpw0Lg_015,r,1,17
P36xhtpw0Lg_015,r,1,79
P36xhtpw0Lg_016,r,1,79
P36xhtpw0Lg_016,r,1,43
P36xhtpw0Lg_017,r,1,79
P36xhtpw0Lg_018,r,1,79
P36xhtpw0Lg_018,r,1,43
P36xhtpw0Lg_019,r,1,43
P36xhtpw0Lg_019,r,1,79
P36xhtpw0Lg_020,r,1,79
P36xhtpw0Lg_021,r,1,79
P36xhtpw0Lg_021,r,1,17
P36xhtpw0Lg_022,r,1,17
P36xhtpw0Lg_022,r,1,79
P36xhtpw0Lg_023,r,1,17
P36xhtpw0Lg_023,r,1,79
P36xhtpw0Lg_024,r,1,17
P36xhtpw0Lg_024,r,1,79
P36xhtpw0Lg_025,r,1,17
P36xhtpw0Lg_025,r,1,79
PEI5p-TIITI_000,r,1,12
PEI5p-TIITI_000,r,1,17
PEI5p-TIITI_000,r,1,79
PEI5p-TIITI_001,r,1,12
PEI5p-TIITI_001,r,1,17
PEI5p-TIITI_001,r,1,79
PEI5p-TIITI_002,r,1,12
PEI5p-TIITI_002,r,1,17
PEI5p-TIITI_002,r,1,79
PEI5p-TIITI_003,r,1,79
PEI5p-TIITI_004,r,1,79
PEI5p-TIITI_005,r,1,79
PEI5p-TIITI_006,r,1,17
PEI5p-TIITI_006,r,1,27
PEI5p-TIITI_007,r,1,17
PEI5p-TIITI_007,r,1,27
PEI5p-TIITI_008,r,1,36
PEI5p-TIITI_009,r,1,79
PEI5p-TIITI_010,r,1,79
PEI5p-TIITI_014,r,1,79
PEI5p-TIITI_015,r,1,27
PEI5p-TIITI_015,r,1,12
PrqcwH8LhDU_003,r,1,79
PrqcwH8LhDU_004,r,1,79
PrqcwH8LhDU_004,r,1,43
PrqcwH8LhDU_005,r,1,79
PrqcwH8LhDU_006,r,1,79
PrqcwH8LhDU_006,r,1,43
PrqcwH8LhDU_007,r,1,36
PrqcwH8LhDU_007,r,1,79
PrqcwH8LhDU_008,r,1,17
PrqcwH8LhDU_008,r,1,79
PrqcwH8LhDU_009,r,1,17
PrqcwH8LhDU_009,r,1,79
PrqcwH8LhDU_010,r,1,36
PrqcwH8LhDU_010,r,1,79
PrqcwH8LhDU_011,r,1,17
PrqcwH8LhDU_011,r,1,79
PrqcwH8LhDU_012,r,1,17
PrqcwH8LhDU_012,r,1,79
PrqcwH8LhDU_013,r,1,17
PrqcwH8LhDU_013,r,1,79
PrqcwH8LhDU_013,r,1,36
PrqcwH8LhDU_014,r,1,79
PrqcwH8LhDU_015,r,1,79
PrqcwH8LhDU_015,r,1,17
PrqcwH8LhDU_016,r,1,17
PrqcwH8LhDU_016,r,1,79
PrqcwH8LhDU_017,r,1,17
PrqcwH8LhDU_017,r,1,79
PrqcwH8LhDU_018,r,1,79
PrqcwH8LhDU_019,r,1,36
PrqcwH8LhDU_019,r,1,79
PrqcwH8LhDU_020,r,1,17
PrqcwH8LhDU_020,r,1,79
PrqcwH8LhDU_021,r,1,17
